latitude,longitude,name,price,property_type,month,country_code,suburb,rating,city,availability,minimum_nights,maximum_nights,room_type,bedrooms,bathrooms,amenities_count,number_of_reviews
41.03211,28.98281,baruk house,100,Apartment,2,TR,Beyoglu,5,Unknown,,1,15,Entire home/apt,1.0,1.0,11,2
45.49271,-73.89095,Maison Chez Maria |Large groups |Close to airport,140,House,3,CA,L'Ile-Bizard,5,Unknown,,2,30,Entire home/apt,4.0,2.5,42,5
41.40783,2.20393,Poblenou Comfort por meses,80,Apartment,3,ES,Provençals del Poblenou,5,Unknown,,32,1125,Entire home/apt,2.0,1.0,14,0
22.29201,114.20056,The boys' room (don't book before inquiry),149,Apartment,3,HK,Eastern District,5,Unknown,,1,1125,Shared room,1.0,2.0,12,4
41.03387,29.02965,Kuzguncuk paylaşımlı/ Ulaşımı rahat nezih bir semt,90,Serviced apartment,2,TR,Üsküdar,5,Unknown,,1,1125,Shared room,1.0,1.0,14,0
41.38826,2.17801,"Newly renovated studio, trendy borne area, terrace",95,Apartment,3,ES,Sant Pere/Santa Caterina,5,Unknown,,31,1125,Entire home/apt,0.0,1.0,13,0
-22.976835937523646,-43.23698186313212,Gávea: Apartamento,250,Apartment,2,BR,Gávea,5,Unknown,,3,60,Entire home/apt,1.0,1.0,13,1
41.1453,-8.61212,Lóios Flat,70,Apartment,2,PT,,5,Unknown,,2,1125,Private room,2.0,1.0,25,0
22.27791,114.17836,Wanchai cozy 3BR+2Bath for 5 (Heart of HK),1287,Apartment,3,HK,Wan Chai,7,Unknown,,2,360,Entire home/apt,3.0,2.0,45,116
22.27907,114.17963,SALE === SALE === SALE room for 1 person,110,Apartment,3,HK,Wan Chai,5,Unknown,,29,1125,Private room,1.0,1.0,10,1
41.04014,28.98287,Studio Balcony @ TAKSIM Very Touristic,179,Serviced apartment,2,TR,Taksim,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,16,1
-33.87494,151.12629,"Clean, Convenient and Cosy",70,House,3,AU,Croydon,5,Unknown,,90,1125,Private room,1.0,1.0,8,1
22.3204,114.18112,JK4-4人双床房+地铁3分钟+稻香､翠华餐厅､肥姐小食+SASA､卓悦+朗豪坊+女人街,738,Serviced apartment,3,HK,Kowloon City,5,Unknown,,1,1125,Private room,1.0,1.0,8,0
45.49691,-73.56994,Elegant & Stylish Condo In Downtown Montreal,130,Condominium,3,CA,Downtown Montreal,5,Unknown,,30,120,Entire home/apt,2.0,2.0,21,0
-33.92113,151.18822,A modern room with lovely community,60,Apartment,3,AU,Mascot,5,Unknown,,3,1125,Private room,1.0,1.0,14,4
41.00544,28.97023,Sultanahamet Old City Two-Bedroom Suites 6 Person,538,Apartment,2,TR,Fatih,5,Unknown,,1,90,Entire home/apt,2.0,1.0,21,0
41.02888,28.98576,Wonderful room with awesome view,158,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Private room,1.0,1.5,7,1
-22.964758322115088,-43.17911901714794,Excelente localização. Espaço aconchegante!,220,Loft,2,BR,Copacabana,5,Unknown,,3,30,Entire home/apt,0.0,1.0,33,4
19.71042,-155.97674,Cool Elevation - Close to Town - Spacious Ohana,67,Guest suite,3,US,Island of Hawaiʻi,5,Unknown,,2,28,Private room,1.0,1.0,24,19
21.64465,-158.0424,North shore Oahu peaceful home,133,House,3,US,North Shore,5,Unknown,,1,28,Entire home/apt,2.0,1.0,33,5
-23.00960435293922,-43.32658650309711,Excelente apto frente ao mar- Wyndham |  Sheraton,698,Apartment,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,38,0
22.27785,114.17997,Walk to Time Square! Causeway bay (c23c),243,Apartment,3,HK,Wan Chai District,5,Unknown,,29,1125,Private room,1.0,1.0,10,0
-22.98152745375921,-43.18959971426915,Studio Alaska Copacabana,250,Apartment,2,BR,Copacabana,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,14,0
40.99479,29.0271,Super cozy and central with a back garden,53,Apartment,2,TR,Kadıköy,5,Unknown,,1,30,Private room,3.0,1.0,20,5
19.40254,-154.92849,Sweet Spot's Tropical Cottage & Walk to Beach,100,Cottage,3,US,Island of Hawaiʻi,5,Unknown,,3,14,Entire home/apt,0.0,1.0,7,0
-22.93901557252204,-43.352049762034625,Alugo casa para as Olimpiadas,2999,House,2,BR,,5,Unknown,,1,1125,Entire home/apt,4.0,4.0,13,0
41.03188,28.9872,Panoramic Seaview “Pi(π) House Bosphorus” Cihangir,464,Apartment,2,TR,Beyoglu,5,Unknown,,2,1125,Entire home/apt,3.0,1.0,43,15
41.40491,2.19637,Tanger Jazz Pool and Beach,150,Condominium,3,ES,El Poblenou,5,Unknown,,2,31,Entire home/apt,1.0,1.0,24,0
45.51481,-73.56925,Masion Petit Paris - Studio,50,Apartment,3,CA,Le Plateau-Mont-Royal,5,Unknown,,2,14,Private room,1.0,1.0,26,10
40.99298,29.06485,1+1 rezidans dairesi kadıköy fikirtepe,148,Apartment,2,TR,Kadıköy,5,Unknown,,2,10,Entire home/apt,1.0,1.0,15,3
-33.89388,151.21059,"Stylish, modern, clean house centrally located",82,House,3,AU,Redfern,5,Unknown,,4,80,Private room,1.0,1.0,11,1
41.03457,28.980620000000002,Taksim Hidden Gem - Central Location,121,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,17,1
-33.83002,151.19796,Boutique room with attached private bathroom,80,Apartment,3,AU,Wollstonecraft/Waverton,5,Unknown,,2,12,Private room,1.0,1.0,11,0
22.27881,114.18371,European Bedroom in the heart of Causeway Bay,447,Apartment,3,HK,Causeway Bay,5,Unknown,,1,1125,Private room,1.0,1.0,21,2
22.30871,114.16579,10B超讚2-3人公寓★3分鐘到高鐵西九龍站､地鐵柯士甸站★10分鐘到機場快線九龍站､地鐵佐敦站,597,Condominium,3,HK,Tai Kok Sui,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,21,16
-33.88921,151.13403,Sydney Inner West room. Single or King bed,40,Apartment,3,AU,Summer Hill,5,Unknown,,2,1125,Private room,1.0,1.0,9,4
-22.98451387004615,-43.193566035844455,Excelente estúdio no coração do posto 6,149,Apartment,2,BR,Copacabana,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,10,5
45.43943,-73.6332,"Good Home! Near Downtown Montreal, Unlimited Wifi",20,Apartment,3,CA,LaSalle,5,Unknown,,2,240,Private room,2.0,1.0,37,1
22.30637,114.17243,"空間感舒適休閒 近地鐵 Bright, spacious studio in Jordan/ TST",597,Apartment,3,HK,King's Park,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,12,21
-33.73814,150.78565,One bedroom house with bathroom,50,House,3,AU,,5,Unknown,,3,25,Private room,1.0,1.0,12,1
41.37356,2.13564,Studio 12 square meters(penthouse),45,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,32,1124,Entire home/apt,1.0,1.0,15,33
45.52078,-73.60952,COZY APARTMENT IN OUTREMONT - MILE END,119,Apartment,3,CA,Outremont,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,18,0
-33.8946,151.25609,Spacious 5 bedroom house - PERFECT LOCATION,1500,House,3,AU,Bondi Junction,5,Unknown,,5,1125,Entire home/apt,5.0,4.0,14,0
-22.985061210067524,-43.192401935888654,Lovely appartament between Copa and Ipanema!,295,Apartment,2,BR,Copacabana,5,Unknown,,5,15,Entire home/apt,1.0,1.0,16,0
-22.928687490237493,-43.24694348253448,Quarto na Tijuca próximo ao metro,41,Villa,2,BR,Andaraí,5,Unknown,,1,7,Private room,1.0,2.0,12,0
41.38058,2.15117,Smart Luxury KissMe 2BR balcony,129,Serviced apartment,3,ES,Eixample,5,Unknown,,3,1125,Entire home/apt,2.0,2.0,47,46
41.38328,-8.77139,Quarto  Póvoa de Varzim  somente para mulheres,17,Apartment,2,PT,,5,Unknown,,15,1125,Private room,1.0,2.0,8,0
-22.974542260494506,-43.18975294741321,Modern & sunny apt in Copacabana,239,Apartment,2,BR,Copacabana,6,Unknown,,365,365,Entire home/apt,2.0,2.0,18,67
-22.915887527291694,-43.17648100350555,Quarto individual na Glória,93,Apartment,2,BR,Centro,5,Unknown,,1,1125,Private room,1.0,1.0,11,0
-33.88559,151.27768,The North Bondi Beachshack,210,Apartment,3,AU,North Bondi,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,13,0
22.30599,114.17217,Elegant & warm apartment (2 min from MTR Station),1382,Apartment,3,HK,King's Park,5,Unknown,,1,180,Entire home/apt,2.0,2.0,34,11
45.50405,-73.55683,Scandinave 2bedrooms  Saint Francois Xavier-402,129,Serviced apartment,3,CA,Old Port,5,Unknown,,1,1125,Entire home/apt,2.0,1.5,34,5
-33.93457,151.15606,Specious 160m apartment,51,Apartment,3,AU,Wolli Creek,5,Unknown,,3,1125,Private room,1.0,1.0,22,1
41.37351,2.16969,Room with natural lighting,25,Apartment,3,ES,El Poble-sec,5,Unknown,,2,1125,Private room,1.0,1.0,12,2
-33.8788,151.21275,Luxurious and Modern Living - Oxford Street,100,Apartment,3,AU,Surry Hills,5,Unknown,,1,4,Private room,1.0,1.0,57,15
41.03542,28.97847,ÖRNEK ORGANİSATİON  Touristendienst,111,Apartment,2,TR,Taksim,5,Unknown,,5,1125,Shared room,1.0,1.0,18,0
41.02516,28.97423,İstanbul Galata Residences,79,Boutique hotel,2,TR,Beyoglu,5,Unknown,,3,34,Private room,1.0,1.0,20,0
40.73893,-73.99464,Alcove Studio in Downtown Manhattan,350,Apartment,3,US,Manhattan,5,Unknown,,2,6,Entire home/apt,0.0,1.0,10,12
41.1467,-8.60038,Apartamento Qian Centro 1,59,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,13,0
22.2864,114.14926,Cozy flat in the heart of Sheung Wan with rooftop,1499,Apartment,3,HK,Central & Western District,5,Unknown,,3,11,Entire home/apt,2.0,1.0,7,0
22.27894,114.15371,Convenient/Spacious/cozy apartment in Central,581,Apartment,3,HK,Central & Western District,5,Unknown,,1,7,Entire home/apt,1.0,1.0,9,6
-33.87989,151.2073,Stylish 2 Bed 2 Bath moments from Pitt Street Mall,200,Serviced apartment,3,AU,Haymarket,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,37,0
22.29715,114.17113,5 PEOPLE ROOM ( 1 TRIP and 1 DOUBLE),10001,Bed and breakfast,3,HK,Yau Tsim Mong,5,Unknown,,1,21,Private room,2.0,2.0,11,0
22.28565,114.15367,Spacious private apartment in the heart of HK,2700,Apartment,3,HK,Central & Western District,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,13,0
22.30965,114.16998,淡雅2-3人房間,699,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,1,1125,Private room,1.0,1.0,25,7
-33.88763,151.27668,Ocean View Bondi Beach,161,Apartment,3,AU,Bondi Beach,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,14,1
21.33584,-157.86309,Honolulu cottage,55,Tiny house,3,US,Oʻahu,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,11,2
41.1546,-8.6182,City Centre Álvares Cabral - Up2Sleep,35,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,23,0
45.49448,-73.60754,luxury apartment near Downtown,200,Apartment,3,CA,Cote-des-Neiges-Notre-Dame-de-Grace,5,Unknown,,2,16,Entire home/apt,2.0,1.5,35,1
45.53963,-73.59754,Renovated sunny 3 Bedroom apartment - easy parking,119,Apartment,3,CA,Rosemont-La Petite-Patrie,5,Unknown,,2,1125,Entire home/apt,3.0,1.0,34,4
40.89102,-8.49682,Recanto agua,25,Apartment,2,PT,,5,Unknown,,2,1125,Private room,1.0,1.0,11,2
22.28534,114.14136,Brand new - hotel style - walk to Central,997,Apartment,3,HK,Sai Ying Pun,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,22,2
22.2803,114.1815,Comfy private room in Causeway Bay #1 銅鑼灣時代廣場後面大房,502,Apartment,3,HK,Wan Chai District,5,Unknown,,2,1125,Private room,1.0,1.0,15,0
-33.88444,151.20777,Sydney City PrivateRM203 1min Station 2Bed sleeps4,108,House,3,AU,Surry Hills,5,Unknown,,1,1125,Private room,1.0,2.0,30,8
45.54878,-73.62721,GiGi Montréal,60,Apartment,3,CA,Villeray-Saint-Michel-Parc-Extension,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,25,1
22.28222,114.15448,"HongKong,Central Bright Double Room",1060,Apartment,3,HK,Central & Western District,5,Unknown,,30,30,Entire home/apt,1.0,,9,20
-22.982135332555156,-43.200836728464765,Conforto e tranquilidade no coração de Ipanema,981,Apartment,2,BR,Ipanema,5,Unknown,,6,24,Entire home/apt,3.0,3.0,17,0
41.14529,-8.60641,Bright Cosy Flat in Batalha | Ace Location,39,Apartment,2,PT,,5,Unknown,,2,120,Entire home/apt,2.0,1.0,36,4
21.2739,-157.81814,Private room/shared bath 5min walk 2 waikiki beach,69,Apartment,3,US,Waikiki,5,Unknown,,3,60,Private room,1.0,1.0,17,8
40.9369,29.13654,Furkan Flat 1+ 1 with Swimming Pool,148,Apartment,2,TR,,5,Unknown,,15,1125,Entire home/apt,1.0,1.0,19,0
45.51718,-73.58532,Appartement tout équipé dans le plateau,85,Apartment,3,CA,Le Plateau,5,Unknown,,3,11,Entire home/apt,3.0,1.0,10,0
45.51214,-73.56911,Penthouse Downtown with private indoor parking,127,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,24,9
-23.02797981428597,-43.47282451720555,Venha aproveitar a beleza das praia do Rio,119,Apartment,2,BR,Recreio dos Bandeirantes,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,9,0
22.2978,114.17318,Price cheap Economy Studio in Tsim Sha Tsui MTR,267,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,1,1124,Private room,1.0,1.0,28,6
-22.97935864518836,-43.202301523927915,Apartamento coração Ipanema,500,Apartment,2,BR,Ipanema,5,Unknown,,4,1125,Entire home/apt,2.0,1.0,7,0
40.93559,29.14418,3 minutes away from Maltepe Metro St. by walking!,90,Apartment,2,TR,,5,Unknown,,1,7,Private room,1.0,1.0,14,0
41.14276,-8.6138,Apartamento com terraço para 2 pessoas,90,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,10,0
-22.934892525536696,-43.17736559344502,Apartamento Aconchegante Próximo ao Metrô,216,Apartment,2,BR,Flamengo,5,Unknown,,1,30,Entire home/apt,2.0,2.0,10,2
45.53885,-73.54302,Freshly renovated-3 bedroom-heart of MTL-parking!!,95,Apartment,3,CA,Hochelaga-Maisonneuve,5,Unknown,,1,1125,Entire home/apt,3.0,1.0,20,12
21.28414,-157.82938,WYNDHAM VACATION RESORTS ROYAL GARDEN-Sleeps 4,500,Condominium,3,US,Waikiki,5,Unknown,,7,7,Entire home/apt,0.0,1.0,28,0
45.52975,-73.56104,Apt. avec deux chambres fermées  - Parc Lafontaine,90,Apartment,3,CA,Le Plateau,5,Unknown,,6,1125,Entire home/apt,2.0,1.0,10,0
22.27529,114.17262,Stylish 30th Floor apartment in happening location,1601,Apartment,3,HK,Wan Chai,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,11,8
22.28741,114.14868,Cozy flat in the heart of Sheung wan,400,Apartment,3,HK,Sheung Wan,5,Unknown,,2,11,Private room,1.0,1.0,7,1
22.29028,114.19665,Long Budget stay at North Point,400,Condominium,3,HK,Eastern District,5,Unknown,,2,92,Private room,1.0,1.0,9,0
41.37468,2.1397,Happy People Plaza España Suite 2/4 People,3000,Casa particular (Cuba),3,ES,Sants-Montjuïc,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,6,0
-22.928545087819728,-43.179171485409476,APARTAMENTO INTEIRO SUPER ACONCHEGANTE NA ZONA SUL,500,Condominium,2,BR,Catete,5,Unknown,,1,1125,Entire home/apt,3.0,3.0,16,0
45.54524,-73.55042,Chambre dans grand logement proche du métro,30,Apartment,3,CA,Hochelaga-Maisonneuve,5,Unknown,,2,1125,Private room,1.0,1.0,9,0
41.40634,2.17491,Room for 2 people with  bathroom  Sagrada Familia,42,Apartment,3,ES,La Sagrada Família,5,Unknown,,1,1125,Private room,1.0,1.0,27,14
20.96898,-156.68012,"Sands Of Kahana 234 - 2 Bedroom, 2 Bathroom | Sleeps 6",515,Condominium,3,US,Westside,5,Unknown,,4,180,Entire home/apt,2.0,2.0,30,0
20.98666,-156.67178,"Sands Of Kahana 356 - 3 Bedroom, 2 Bathroom | Sleeps 8",509,Condominium,3,US,Maui,5,Unknown,,4,180,Entire home/apt,3.0,2.0,30,0
41.13826,29.84968,Günay Otel,501,Hotel,2,TR,,5,Unknown,,1,35,Private room,1.0,1.0,15,0
40.97658,29.06321,Heart of Asian side,200,Bed and breakfast,2,TR,Kadıköy,5,Unknown,,2,1125,Shared room,1.0,1.0,16,0
41.36674,2.13286,Triple Room with shared bathroom,40,Hostel,3,ES,Sants-Montjuïc,5,Unknown,,1,1125,Private room,1.0,2.0,23,1
21.2726,-157.82282,Amazing Waikiki Condo,400,Condominium,3,US,Waikiki,5,Unknown,,1,16,Entire home/apt,1.0,1.0,20,0
-33.88839,151.12236,Ashifeld 2BR/3mins to train station 全新精品公寓近City,128,Apartment,3,AU,Ashfield,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,38,6
22.21682,-159.47125,NEW LISTING! Beautiful family home w/great room & lanai - walk to Anini Beach!,745,House,3,US,Kauaʻi,5,Unknown,,3,180,Entire home/apt,5.0,4.0,34,0
41.38629,2.15624,Gorgeous flat 4bed 5min to tube in lovely Eixample,115,Apartment,3,ES,Eixample,5,Unknown,,2,1125,Entire home/apt,4.0,1.5,21,6
41.3826,2.17448,Casa Cosi - Gotico,160,Apartment,3,ES,Ciutat Vella,5,Unknown,,3,1125,Entire home/apt,3.0,2.0,26,1
22.31294,114.17037,Yau Ma Tei Shared Flat (Y8a),228,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,29,1125,Private room,1.0,1.0,9,0
-22.98434608761522,-43.226299421988685,O MELHOR QUARTO E SALA DO LEBLON,298,Apartment,2,BR,Leblon,5,Unknown,,3,30,Entire home/apt,1.0,1.0,3,1
40.982730000000004,28.74155,Göl kenarında müstakil ev konforu,74,House,2,TR,,5,Unknown,,1,1125,Private room,1.0,1.0,10,0
40.76712,-73.95668,Cozy bedroom - Upper East Side,70,Apartment,3,US,Upper East Side,5,Unknown,,2,1125,Private room,1.0,1.0,9,0
40.9716,29.04677,Outstanding place in Fenerbahçe,554,Apartment,2,TR,Kadıköy,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,21,0
45.45225,-73.59726,25#1 Walk 3 minutes to Metro Monk. Big  room.,25,House,3,CA,Le Sud-Ouest,5,Unknown,,1,1125,Private room,1.0,1.0,28,5
22.28226,114.15193,Spacious Bright and Airy Freshly Decorated Appt,1853,Apartment,3,HK,Central,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,13,3
41.03749,28.98178,İnfinity 1+1 Room İn Taksim İstanbul,369,Apartment,2,TR,Taksim,5,Unknown,,2,30,Entire home/apt,1.0,1.0,7,0
41.15816,-8.62967,Your Opo S. Bento 4B,92,Serviced apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,2.0,2.5,28,3
41.0482,28.98183,Çelik apt.,316,Apartment,2,TR,Şişli,5,Unknown,,1,90,Entire home/apt,2.0,1.0,15,1
45.63314,-73.59817,Amazing Downtown Views from a renovated Suite,170,Apartment,3,CA,Rivière-des-Prairies-Pointe-aux-Trembles,5,Unknown,,1,14,Entire home/apt,2.0,2.0,11,0
-33.8709,151.19737,Nostalgic & Simplicity Style 2BR Darling Harbour,281,Apartment,3,AU,Pyrmont,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,56,16
21.28704,-157.83375,Luxury 2 bed 2 bath 1 parking in Allure Waikiki,160,Condominium,3,US,Waikiki,5,Unknown,,30,1125,Entire home/apt,2.0,2.0,19,0
40.80604,-73.94603,BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,350,Apartment,3,US,Harlem,5,Unknown,,30,180,Entire home/apt,2.0,1.0,23,9
-22.965422950425285,-43.173415987510296,Copacabana Bela Vista Apartment  2 - Ocean View!,515,Apartment,2,BR,Leme,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,28,15
41.03417,28.98796,"taksim square for 5 minutes, ",237,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Private room,1.0,1.0,5,0
22.28542,114.14156,Small Studio in the heart of Sai Ying Pun!,447,Apartment,3,HK,Sai Ying Pun,5,Unknown,,5,31,Entire home/apt,0.0,1.0,12,1
-22.91427460134011,-43.185134822836375,Tranquilidade,250,Condominium,2,BR,Lapa,5,Unknown,,5,1125,Entire home/apt,1.0,1.0,24,0
-33.91697,151.25163,Coogee Luxury Home with Salt Water Pool & Parking,520,House,3,AU,Coogee,5,Unknown,,3,365,Entire home/apt,4.0,3.0,42,1
22.31761,114.16893,"靠近旺角地鐵站E1出口-獨立房間, 可供1到4人入住",440,Serviced apartment,3,HK,Yau Tsim Mong,5,Unknown,,1,1125,Private room,1.0,1.0,10,8
-33.90056,151.26382,Bronte B&B Studio,154,Bed and breakfast,3,AU,Bronte,9,Unknown,,2,40,Entire home/apt,0.0,1.0,46,249
22.28773,114.14311,Heart of Hong Kong Double Room,353,Apartment,3,HK,Sai Ying Pun,5,Unknown,,2,1125,Private room,1.0,1.0,11,1
45.49547,-73.5792,Cosy 3 1/2 Apartment Downtown Montreal,81,Apartment,3,CA,Downtown Montreal,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,10,1
-22.97051095277177,-43.18625226121471,"Copa Ponto Nobre 200,00 CARNAVAl 450.00",298,Apartment,2,BR,Copacabana,5,Unknown,,5,30,Entire home/apt,1.0,1.0,8,0
41.41132,2.18388,Not a big room in Barcelona,35,Apartment,3,ES,Sant Martí,5,Unknown,,3,1125,Private room,1.0,1.5,9,0
-22.969337975917842,-43.18122480226719,COPACABANA BEACH,298,Apartment,2,BR,Copacabana,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,11,0
41.38418,2.1295,Family Duplex 2Adults+2Children Steps From Subway Station in BCN Center,80,Apartment,3,ES,Les Corts,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,13,0
-33.94163,151.09827,FREE Private Tennis Court 10 minutes form Airport,109,Guesthouse,3,AU,Kingsgrove,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,21,1
41.14646,-8.60577,Apartamento com mezanino próximo ao Coliseu,80,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,9,0
41.14545,-8.59095,Lovely apartment with private parking,55,Apartment,2,PT,,9,Unknown,,2,1125,Entire home/apt,1.0,1.0,40,204
41.00387,28.9745,Ayasofya delux apartmens,359,Apartment,2,TR,Sultanahmet,5,Unknown,,2,180,Entire home/apt,3.0,1.0,25,3
41.14124,-8.61361,Apartamento Superior com 3 quartos,150,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,3.0,3.0,9,0
22.30409,114.17019,Cozy Apt Downtown Sleeps 3ppl 12b1 MTR downstairs,385,Apartment,3,HK,Jordan,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,10,6
41.13678,-8.612,Vila Terra Luxury Apartment III,45,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,20,0
22.2804,114.18394,有窗大床房,550,House,3,HK,Causeway Bay,5,Unknown,,1,1125,Private room,1.0,1.0,17,3
41.38118,2.15179,Espaciosa habitación / spacious room,30,Apartment,3,ES,Eixample,5,Unknown,,4,1125,Private room,1.0,1.0,9,0
41.39923,2.165,Comfortable and quiet Room in Barcelona,35,Apartment,3,ES,Dreta de l'Eixample,5,Unknown,,2,1125,Private room,1.0,0.0,12,1
-22.966675033550814,-43.187856507045566,Apt moderno com ótima localização em Copacabana.,500,Apartment,2,BR,Copacabana,5,Unknown,,4,7,Entire home/apt,0.0,1.0,13,1
41.00201,28.85817,hhhhhome,163,Apartment,2,TR,,5,Unknown,,1,1125,Private room,1.0,1.0,16,1
-22.93431636872765,-43.17854113746737,Seguro & Simples & Barato,265,Apartment,2,BR,Flamengo,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,2,0
-33.89803,151.26474,TAMARAMA BEACH  WITH SUNNY BALCONY AND BBQ.,119,Apartment,3,AU,Bondi,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,17,3
19.72261,-155.99225,Quiet & Gated Split-level guest unit,90,Apartment,3,US,Kailua/Kona,5,Unknown,,3,30,Entire home/apt,1.0,1.0,11,1
41.37961,2.15288,Whole apartment (City Center of Barcelona),220,Apartment,3,ES,Eixample,5,Unknown,,1,32,Entire home/apt,2.0,1.0,37,1
22.28146,114.22231,Dorm 3baths SohoEast..,251,Apartment,3,HK,Eastern District,5,Unknown,,3,1125,Shared room,1.0,3.0,9,0
20.75576,-156.45638,Maui Sunset - Condo - Ocean View 1 bedroom  -B109,175,Condominium,3,US,Maui,5,Unknown,,2,1125,Entire home/apt,1.0,2.0,36,0
45.54184,-73.62501,Grand appartement rénové au coeur de Villeray,140,Apartment,3,CA,Villeray,5,Unknown,,2,8,Entire home/apt,2.0,1.0,14,0
45.45998,-73.56329,Charming private room!,23,Apartment,3,CA,Verdun,5,Unknown,,1,1125,Private room,1.0,1.0,13,4
41.08618,28.99368,"Merkezi daire, metroya çok yakın",575,Apartment,2,TR,Şişli,5,Unknown,,1,6,Entire home/apt,1.0,1.0,11,1
41.02832,28.9739,Romantic studio with stunning Galata Tower View,179,House,2,TR,Karaköy,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,19,4
41.14751,-8.61206,Liiiving in Porto | Aliados Luxury Apartment II,100,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,2.0,2.0,25,2
-23.001051968022303,-43.371180954855355,"Beautiful apartment  3 rooms, close to the beach",500,Condominium,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,3.0,3.0,19,0
20.70777,-156.44389,"Maui Kamaole #H-205 2B/2Ba 3 Mins to Beach Low-Density Property, Ocean View!",326,Condominium,3,US,Kihei/Wailea,5,Unknown,,3,29,Entire home/apt,2.0,2.0,27,0
22.29676,114.17215,comfortable personal place,353,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,1,1125,Private room,1.0,1.0,17,4
40.98349,29.02645,Gorgeous Flat in Moda,501,Apartment,2,TR,Kadıköy,5,Unknown,,3,1125,Entire home/apt,2.0,1.5,31,0
41.1454,-8.57933,Oporto River House / Porto Rio,100,House,2,PT,,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,15,0
45.52134,-73.60148,Cozy open space Mile-End Apartment,70,Apartment,3,CA,Outremont,5,Unknown,,1,14,Entire home/apt,1.0,1.0,13,4
41.15153,-8.62206,Oporto Palace Apartments Five,80,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,15,0
-22.96900027778002,-43.18555320399866,Apart Hotel 1309,250,Serviced apartment,2,BR,Copacabana,5,Unknown,,3,1125,Private room,1.0,1.0,5,1
22.32019,114.16936,"三大房大床,客廳寬闊｡旺角中心,到地鐵口不到1分鐘",1201,Apartment,3,HK,Mong Kok,5,Unknown,,4,1125,Entire home/apt,3.0,1.0,8,2
20.7557,-156.45876,Stop! Look No Further! Leinaala #104 Oceanfront Ocean View 1Bd/1Ba Sleeps 4,189,Condominium,3,US,Maui,5,Unknown,,3,29,Entire home/apt,1.0,1.0,26,0
20.76442,-156.45893,"Kihei Bay Vista #C-108 1Bd Near Beach, Great Location, Great Rates! Sleeps 4",139,Condominium,3,US,Kihei/Wailea,5,Unknown,,3,29,Entire home/apt,1.0,1.0,27,0
